2.497889399528503418e-01	2.497888803482055664e-01
2.686215341091156006e-01	2.686215937137603760e-01
2.655861973762512207e-01	2.655861377716064453e-01
3.057158589363098145e-01	3.057159483432769775e-01
3.152090907096862793e-01	3.152091205120086670e-01
3.180329203605651855e-01	3.180329501628875732e-01
2.370067685842514038e-01	2.370067089796066284e-01
2.153029143810272217e-01	2.153029143810272217e-01
4.317264854907989502e-01	4.317265450954437256e-01
3.324945867061614990e-01	3.324946463108062744e-01
2.185952812433242798e-01	2.185953110456466675e-01
2.792890965938568115e-01	2.792891561985015869e-01
2.833671271800994873e-01	2.833671569824218750e-01
2.438805699348449707e-01	2.438805699348449707e-01
2.805385291576385498e-01	2.805385887622833252e-01
2.616939246654510498e-01	2.616939246654510498e-01
2.515294849872589111e-01	2.515294253826141357e-01
3.535022437572479248e-01	3.535022437572479248e-01
3.260956704616546631e-01	3.260956704616546631e-01
2.856587469577789307e-01	2.856587767601013184e-01
1.967171728610992432e-01	1.967172026634216309e-01
2.972016036510467529e-01	2.972016036510467529e-01
2.632645964622497559e-01	2.632645368576049805e-01
2.641936242580413818e-01	2.641935944557189941e-01
2.522877156734466553e-01	2.522877752780914307e-01
2.009642571210861206e-01	2.009642124176025391e-01
3.132834136486053467e-01	3.132834136486053467e-01
2.351861149072647095e-01	2.351861447095870972e-01
2.382990717887878418e-01	2.382990717887878418e-01
2.914283871650695801e-01	2.914284765720367432e-01
2.577737271785736084e-01	2.577737271785736084e-01
3.116592168807983398e-01	3.116591870784759521e-01
2.661937475204467773e-01	2.661937475204467773e-01
3.134593367576599121e-01	3.134593963623046875e-01
3.262654542922973633e-01	3.262654244899749756e-01
2.399414628744125366e-01	2.399414926767349243e-01
2.271679192781448364e-01	2.271679192781448364e-01
3.655906319618225098e-01	3.655906021595001221e-01
2.302584499120712280e-01	2.302583903074264526e-01
2.613054513931274414e-01	2.613054513931274414e-01
1.951493024826049805e-01	1.951493322849273682e-01
2.374614030122756958e-01	2.374614030122756958e-01
4.660996496677398682e-01	4.660996496677398682e-01
3.022502064704895020e-01	3.022502064704895020e-01
2.846912443637847900e-01	2.846912443637847900e-01
2.200395613908767700e-01	2.200395017862319946e-01
3.772959709167480469e-01	3.772959411144256592e-01
3.809302747249603271e-01	3.809302747249603271e-01
2.576475739479064941e-01	2.576475739479064941e-01
2.654085159301757812e-01	2.654084861278533936e-01
4.415760636329650879e-01	4.415760040283203125e-01
3.830582499504089355e-01	3.830582499504089355e-01
3.195270001888275146e-01	3.195270895957946777e-01
3.742688000202178955e-01	3.742689490318298340e-01
2.333680540323257446e-01	2.333680540323257446e-01
2.746790051460266113e-01	2.746789753437042236e-01
1.968378126621246338e-01	1.968377977609634399e-01
3.879847824573516846e-01	3.879847526550292969e-01
3.847914934158325195e-01	3.847915530204772949e-01
3.860910534858703613e-01	3.860909938812255859e-01
2.516230344772338867e-01	2.516231238842010498e-01
2.493688315153121948e-01	2.493688315153121948e-01
2.356069386005401611e-01	2.356069386005401611e-01
2.785967886447906494e-01	2.785967886447906494e-01
2.531348764896392822e-01	2.531348764896392822e-01
3.281907439231872559e-01	3.281907439231872559e-01
2.213713228702545166e-01	2.213713973760604858e-01
2.614605128765106201e-01	2.614604532718658447e-01
3.717406690120697021e-01	3.717407584190368652e-01
2.865862548351287842e-01	2.865862250328063965e-01
3.096587657928466797e-01	3.096586763858795166e-01
2.656488716602325439e-01	2.656489014625549316e-01
2.214409112930297852e-01	2.214409112930297852e-01
2.815171778202056885e-01	2.815171778202056885e-01
2.629781365394592285e-01	2.629780769348144531e-01
3.196454644203186035e-01	3.196454942226409912e-01
2.110612690448760986e-01	2.110612690448760986e-01
2.965337932109832764e-01	2.965337932109832764e-01
